k,k_over_n,alpha_weighted,alpha_unweighted
8775,0.5125883521233717,0.09447773777279925,0.15872138037827674
8776,0.5126467667503943,0.09452479735564065,0.1587679035558259
8777,0.5127051813774169,0.0945718491983036,0.1588144215881442
8778,0.5127635960044395,0.09461889330269753,0.15886093447608515
8779,0.5128220106314622,0.09466592967073127,0.15890744222050204
8780,0.5128804252584848,0.09471297845215122,0.15895394482224803
8781,0.5129388398855074,0.0947600892379684,0.15900044228217602
8782,0.51299725451253,0.09480717421662477,0.1590469346011388
8783,0.5130556691395526,0.09485430195879435,0.15909342177998895
8784,0.5131140837665752,0.09490151897603626,0.1591399038195788
8785,0.5131724983935978,0.09494873106737413,0.15918638072076055
8786,0.5132309130206204,0.09499602228371436,0.15923285248438623
8787,0.513289327647643,0.09504335317711268,0.1592793191113076
8788,0.5133477422746656,0.09509068055517526,0.15932578060237634
8789,0.5134061569016882,0.09513805707791065,0.15937223695844385
8790,0.5134645715287108,0.09518548209523525,0.1594186881803614
8791,0.5135229861557334,0.09523293115641777,0.15946513426897999
8792,0.513581400782756,0.09528039002828406,0.15951157522515055
8793,0.5136398154097787,0.09532795415883956,0.15955801104972375
8794,0.5136982300368013,0.09537553606593961,0.15960444174355007
8795,0.5137566446638239,0.09542311874619923,0.15965086730747985
8796,0.5138150592908465,0.09547074452424875,0.15969728774236314
8797,0.5138734739178691,0.09551842817621059,0.15974370304904995
8798,0.5139318885448917,0.09556614547605193,0.15979011322838996
8799,0.5139903031719143,0.09561385581840261,0.15983651828123274
8800,0.5140487177989369,0.09566155920478421,0.15988291820842768
8801,0.5141071324259595,0.09570925563671784,0.15992931301082394
8802,0.5141655470529821,0.09575694511572416,0.15997570268927053
8803,0.5142239616800047,0.09580462764332341,0.1600220720099324
8804,0.5142823763070273,0.09585230322103538,0.1600684194554032
8805,0.5143407909340499,0.0958999718503794,0.16011476178653206
8806,0.5143992055610725,0.0959476335328744,0.1601610990041654
8807,0.514457620188095,0.0959952882700388,0.1602074311091496
8808,0.5145160348151177,0.09604293606339064,0.16025375810233072
8809,0.5145744494421403,0.09609057691444747,0.1603000799845547
8810,0.5146328640691629,0.09613821082472644,0.16034639675666731
8811,0.5146912786961855,0.09618583779574424,0.16039270841951409
8812,0.5147496933232081,0.09623345782901711,0.1604390149739404
8813,0.5148081079502307,0.09628107092606085,0.1604853164207914
8814,0.5148665225772533,0.09632867708839082,0.16053161276091213
8815,0.5149249372042759,0.09637627631752196,0.16057790399514738
8816,0.5149833518312985,0.09642386861496875,0.16062419012434176
8817,0.5150417664583211,0.09647145398224521,0.16067047114933972
8818,0.5151001810853437,0.09651903242086494,0.16071674707098552
8819,0.5151585957123663,0.09656660393234112,0.1607630178901232
8820,0.5152170103393889,0.09661416851818647,0.1608092836075967
8821,0.5152754249664115,0.09666172617991323,0.1608555442242496
8822,0.5153338395934342,0.09670927691903326,0.1609017997409255
8823,0.5153922542204568,0.09675682073705796,0.1609480501584677
8824,0.5154506688474794,0.09680435763549829,0.1609942954777193
8825,0.515509083474502,0.09685200214837719,0.16104053569952329
8826,0.5155674981015246,0.0968996362621669,0.1610867708247224
8827,0.5156259127285472,0.09694732534756674,0.16113300085415921
8828,0.5156843273555698,0.09699509750786663,0.16117922578867613
8829,0.5157427419825924,0.09704285403623054,0.16122544562911537
8830,0.515801156609615,0.09709059494032983,0.1612716603763189
8831,0.5158595712366376,0.09713833120451713,0.16131787003112863
8832,0.5159179858636602,0.09718613879105614,0.16136407459438615
8833,0.5159764004906828,0.0972340222453971,0.16141027406693292
8834,0.5160348151177054,0.09728189917548143,0.16145646844961026
8835,0.516093229744728,0.09732976958264244,0.16150265774325925
8836,0.5161516443717507,0.09737763346821314,0.16154884194872077
8837,0.5162100589987733,0.0974254908335261,0.16159502106683557
8838,0.5162684736257959,0.09747334167991359,0.16164119509844416
8839,0.5163268882528185,0.09752118600870746,0.16168736404438694
8840,0.5163853028798411,0.09756902382123926,0.161733527905504
8841,0.5164437175068637,0.0976168551188401,0.1617796866826354
8842,0.5165021321338863,0.09766467990284082,0.16182584037662087
8843,0.5165605467609089,0.09771249817457182,0.16187198898830008
8844,0.5166189613879315,0.09776030993536318,0.1619181325185124
8845,0.5166773760149541,0.0978081151865446,0.16196427096809712
8846,0.5167357906419767,0.09785591392944541,0.16201040433789327
8847,0.5167942052689993,0.09790370616539461,0.1620565326287397
8848,0.5168526198960219,0.09795149189572079,0.16210265584147515
8849,0.5169110345230445,0.09799927112175225,0.1621487739769381
8850,0.5169694491500672,0.09804704384481684,0.16219488703596688
8851,0.5170278637770898,0.09809481006624214,0.16224099501939956
8852,0.5170862784041124,0.09814256978735529,0.1622870979280742
8853,0.517144693031135,0.0981903230094831,0.16233319576282845
8854,0.5172031076581576,0.09823806973395205,0.16237928852449995
8855,0.5172615222851802,0.0982858099620882,0.1624253762139261
8856,0.5173199369122028,0.09833361171520741,0.1624714588319441
8857,0.5173783515392254,0.09838146654982535,0.16251753637939098
8858,0.517436766166248,0.09842942876748721,0.16256360885710355
8859,0.5174951807932706,0.09847740988243084,0.16260967626591852
8860,0.5175535954202932,0.09852538473250887,0.16265573860667235
8861,0.5176120100473158,0.09857335331894823,0.1627017958802013
8862,0.5176704246743384,0.098621409713743,0.16274784808734152
8863,0.517728839301361,0.098669544306548,0.16279389522892893
8864,0.5177872539283837,0.09871767279064765,0.1628399373057992
8865,0.5178456685554063,0.09876598236657495,0.16288597431878798
8866,0.5179040831824289,0.09881432179720893,0.16293200626873058
8867,0.5179624978094515,0.0988626517651214,0.1629780331564622
8868,0.5180209124364741,0.09891101831979697,0.16302405498281786
8869,0.5180793270634967,0.0989594227435656,0.1630700717486324
8870,0.5181377416905193,0.09900781816944611,0.16311608345474038
8871,0.5181961563175419,0.09905622296138189,0.1631620901019763
8872,0.5182545709445645,0.09910468603999438,0.16320809169117445
8873,0.5183129855715871,0.0991531411821636,0.1632540882231689
8874,0.5183714001986097,0.09920170544210721,0.16330007969879354
8875,0.5184298148256323,0.0992502551944359,0.16334606611888208
8876,0.5184882294526549,0.09929879044564947,0.16339204748426808
8877,0.5185466440796775,0.09934731120224388,0.1634380237957849
8878,0.5186050587067002,0.09939581747071119,0.1634839950542657
8879,0.5186634733337228,0.09944455897250111,0.16352996126054345
8880,0.5187218879607454,0.09949344377491981,0.16357592241545096
8881,0.518780302587768,0.0995423232704044,0.16362187851982088
8882,0.5188387172147906,0.09959119745981902,0.1636678295744856
8883,0.5188971318418132,0.09964006634402761,0.16371377558027744
8884,0.5189555464688358,0.09968892992389393,0.1637597165380284
8885,0.5190139610958584,0.09973778820028155,0.1638056524485704
8886,0.519072375722881,0.09978664117405386,0.16385158331273517
8887,0.5191307903499036,0.09983548884607406,0.16389750913135417
8888,0.5191892049769262,0.09988433121720515,0.16394342990525881
8889,0.5192476196039488,0.09993316828830995,0.16398934563528023
8890,0.5193060342309714,0.0999820000602511,0.16403525632224938
8891,0.519364448857994,0.10003081817437613,0.16408116196699707
8892,0.5194228634850167,0.10007961172054607,0.1641270625703539
8893,0.5194812781120393,0.1001283823423801,0.1641729581331503
8894,0.5195396927390619,0.10017713005603003,0.16421884865621655
8895,0.5195981073660845,0.10022588693388856,0.16426473414038267
8896,0.5196565219931071,0.10027463546206423,0.16431061458647855
8897,0.5197149366201297,0.1003233751857999,0.1643564899953339
8898,0.5197733512471523,0.10037211954792083,0.16440236036777822
8899,0.5198317658741749,0.10042085862840155,0.16444822570464088
8900,0.5198901805011975,0.10046959242810047,0.164494086006751
8901,0.5199485951282201,0.10051832094787577,0.16453994127493757
8902,0.5200070097552427,0.10056704418858546,0.16458579151002936
8903,0.5200654243822653,0.10061576215108736,0.164631636712855
8904,0.5201238390092879,0.10066447483623912,0.16467747688424286
8905,0.5201822536363105,0.10071318224489818,0.16472331202502127
8906,0.5202406682633332,0.10076188437792183,0.1647691421360182
8907,0.5202990828903558,0.10081058123616714,0.1648149672180616
8908,0.5203574975173784,0.100859272820491,0.16486078727197914
8909,0.520415912144401,0.10090795913175012,0.16490660229859835
8910,0.5204743267714236,0.10095664017080104,0.16495241229874655
8911,0.5205327413984462,0.10100531593850008,0.16499821727325087
8912,0.5205911560254688,0.1010539864357034,0.16504401722293832
8913,0.5206495706524914,0.10110265166326698,0.1650898121486357
8914,0.520707985279514,0.1011513116220466,0.16513560205116956
8915,0.5207663999065366,0.10119996631289785,0.16518138693136636
8916,0.5208248145335592,0.10124861573667615,0.16522716679005237
8917,0.5208832291605818,0.10129725989423673,0.16527294162805362
8918,0.5209416437876044,0.1013458987864346,0.16531871144619603
8919,0.521000058414627,0.10139453241412466,0.16536447624530526
8920,0.5210584730416497,0.10144316077816157,0.16541023602620686
8921,0.5211168876686723,0.10149178387939982,0.16545599078972617
8922,0.5211753022956949,0.10154040171869369,0.1655017405366883
8923,0.5212337169227175,0.10158901429689732,0.16554748526791832
8924,0.5212921315497401,0.10163762161486463,0.16559322498424095
8925,0.5213505461767627,0.10168622367344939,0.16563895968648085
8926,0.5214089608037853,0.10173482047350513,0.16568468937546244
