u,v,weight
author_32451,author_160059,1.25
author_32451,author_172269,0.45
author_32467,author_32468,1.25
author_32467,author_34377,0.25
author_32468,author_34377,0.25
author_32476,author_32478,0.9166666666666666
author_32476,author_33534,1.0
author_32476,author_33596,0.16666666666666666
author_32476,author_33598,0.6666666666666666
author_32476,author_55592,0.25
author_32476,author_55595,0.25
author_32476,author_74521,1.0
author_32476,author_79935,0.25
author_32478,author_33534,0.5
author_32478,author_33535,1.0
author_32478,author_33596,0.16666666666666666
author_32478,author_33598,0.16666666666666666
author_32481,author_32482,1.2333333333333334
author_32481,author_32483,0.8333333333333333
author_32481,author_33606,0.25
author_32481,author_41955,0.41666666666666663
author_32481,author_42656,0.2
author_32481,author_53236,0.2
author_32481,author_81229,0.25
author_32481,author_91664,0.41666666666666663
author_32481,author_93303,0.2
author_32481,author_93306,0.2
author_32482,author_32483,1.2333333333333334
author_32482,author_33662,0.5
author_32482,author_33663,0.5
author_32482,author_41961,0.5333333333333333
author_32482,author_41962,1.075
author_32482,author_41965,0.3333333333333333
author_32482,author_42656,1.7499999999999998
author_32482,author_42657,0.8166666666666667
author_32482,author_53236,1.0273809523809523
author_32482,author_61531,0.8166666666666667
author_32482,author_61561,0.14285714285714285
author_32482,author_76444,0.2
author_32482,author_81229,0.125
author_32482,author_82414,0.8
author_32482,author_82418,0.8
author_32482,author_85313,0.2
author_32482,author_91599,0.5
author_32482,author_92878,0.26785714285714285
author_32482,author_92879,0.43452380952380953
author_32482,author_93303,0.2
author_32482,author_93306,0.2
author_32482,author_106099,0.2
author_32482,author_106249,0.16666666666666666
author_32482,author_106250,0.3666666666666667
author_32482,author_115423,0.39285714285714285
author_32482,author_117426,0.30952380952380953
author_32482,author_117432,0.2
author_32482,author_134471,0.3333333333333333
author_32482,author_136882,0.30952380952380953
author_32482,author_149407,0.2
author_32482,author_173396,0.7333333333333333
author_32482,author_183764,0.14285714285714285
author_32482,author_208889,0.4
author_32483,author_62592,0.25
author_32483,author_82414,0.4
author_32483,author_82418,0.4
author_32483,author_103991,0.2
author_32483,author_105045,0.2
author_32483,author_106099,0.2
author_32483,author_109189,0.45
author_32483,author_122452,0.25
author_32483,author_122987,1.0
author_32483,author_150823,0.8333333333333333
author_32483,author_186318,1.3333333333333333
author_32492,author_32494,0.6666666666666666
author_32492,author_42054,0.3333333333333333
author_32492,author_57943,0.5
author_32492,author_73109,0.6666666666666666
author_32492,author_73110,0.6666666666666666
author_32492,author_115099,0.125
author_32492,author_116419,0.5
author_32494,author_42054,0.3333333333333333
author_32497,author_32499,1.0
author_32499,author_33603,0.08333333333333333
author_32499,author_33606,0.3333333333333333
author_32499,author_41019,0.4857142857142857
author_32499,author_41020,0.6857142857142857
author_32499,author_41021,0.14285714285714285
author_32499,author_44958,0.2
author_32499,author_86074,0.08333333333333333
author_32499,author_120330,0.34285714285714286
author_32499,author_120333,0.4857142857142857
author_32501,author_32502,1.0
author_32502,author_42016,0.16666666666666666
author_32502,author_120343,0.16666666666666666
author_32502,author_120345,0.16666666666666666
author_32524,author_32526,2.333333333333333
author_32524,author_63698,1.5333333333333332
author_32526,author_63698,1.3333333333333333
author_32527,author_129064,0.5
author_32527,author_141435,0.5
author_32529,author_32530,1.0
author_32529,author_38961,0.5
author_32530,author_38961,0.5
author_32542,author_32543,1.5
author_32543,author_74655,0.6666666666666666
author_32576,author_58642,0.5
author_32597,author_112105,0.3333333333333333
author_32597,author_150329,1.3333333333333333
author_32597,author_185817,0.25
author_32597,author_198636,2.0
author_32602,author_41724,0.25
author_32602,author_97528,0.25
author_32602,author_103786,0.25
author_32602,author_171975,0.3333333333333333
author_32602,author_173764,0.25
author_32613,author_54203,1.3333333333333333
author_32613,author_65975,0.3333333333333333
author_32613,author_95811,1.0
author_32613,author_102830,0.3333333333333333
author_32613,author_102832,1.1666666666666665
author_32625,author_39853,1.0
author_32625,author_75467,1.0
author_32628,author_32630,0.3333333333333333
author_32628,author_35978,0.3333333333333333
author_32628,author_45686,0.3333333333333333
author_32628,author_98290,1.0
author_32628,author_107091,0.5
author_32635,author_34410,0.5
author_32635,author_56617,0.3333333333333333
author_32635,author_83611,0.5
author_32635,author_121792,2.0
author_32690,author_163570,0.25
author_32736,author_69470,0.8666666666666667
author_32736,author_79288,0.2
author_32736,author_136015,0.3333333333333333
author_32736,author_155038,0.9166666666666665
author_32736,author_170110,0.6666666666666666
author_32736,author_175692,0.3333333333333333
author_32736,author_176512,0.5833333333333333
author_32750,author_38309,0.5833333333333333
author_32750,author_59092,0.9166666666666665
author_32750,author_139216,0.25
author_32779,author_81859,1.0
author_32779,author_85865,1.0
author_32792,author_32793,0.6666666666666666
author_32814,author_59303,0.3333333333333333
author_32814,author_104717,0.5
author_32814,author_121306,0.3333333333333333
author_32814,author_185286,0.25
author_32814,author_185288,0.25
author_32832,author_45203,0.3333333333333333
author_32832,author_45204,0.3333333333333333
author_32832,author_71257,2.5
author_32842,author_32845,0.25
author_32845,author_53083,3.0
author_32860,author_77710,2.0
author_32896,author_32897,1.5
author_32897,author_52068,0.4
author_32897,author_52072,0.4
author_32900,author_35570,0.5
author_32900,author_50434,0.5
author_32900,author_56019,0.5
author_32900,author_95613,2.0
author_32900,author_102233,0.125
author_32906,author_118543,0.5
author_32907,author_57056,0.2
author_32907,author_68661,0.2
author_32907,author_95830,0.2
author_32918,author_120167,0.5
author_32920,author_62161,0.25
author_32928,author_59400,0.25
author_32928,author_59402,0.25
author_32928,author_60708,0.25
author_32950,author_32951,0.8333333333333333
author_32951,author_52827,0.25
author_32951,author_128320,0.75
author_32951,author_128321,2.0
author_32951,author_150908,0.5
author_32951,author_161225,0.5
author_32951,author_161228,0.75
author_32993,author_88998,0.5
author_32996,author_44875,1.0
author_32996,author_50487,0.5
author_32996,author_68462,1.2
author_32996,author_72248,0.2
author_32996,author_74752,2.0
author_32996,author_85071,3.0
author_32996,author_86717,0.2
author_32996,author_87166,0.5
author_32997,author_102086,1.5
author_33000,author_96253,0.5
author_33000,author_137870,0.5
author_33025,author_85558,1.0
author_33025,author_95477,2.0
author_33025,author_97420,1.0
author_33043,author_33044,0.25
author_33043,author_33156,0.14285714285714285
author_33043,author_36417,0.26785714285714285
author_33043,author_38746,0.125
author_33043,author_38748,0.8214285714285714
author_33043,author_38750,0.26785714285714285
author_33043,author_38751,0.26785714285714285
author_33043,author_38752,0.26785714285714285
author_33043,author_39769,0.041666666666666664
author_33043,author_41633,0.041666666666666664
author_33043,author_44669,0.2857142857142857
author_33043,author_53427,0.10416666666666666
author_33043,author_61733,0.14285714285714285
author_33043,author_63672,0.041666666666666664
author_33043,author_66148,0.041666666666666664
author_33043,author_75748,0.10416666666666666
author_33043,author_79259,0.125
author_33043,author_79688,0.26785714285714285
author_33043,author_79689,0.26785714285714285
author_33043,author_80728,0.041666666666666664
author_33043,author_85929,0.10416666666666666
author_33043,author_87714,0.10416666666666666
author_33043,author_99641,0.10416666666666666
author_33043,author_99743,0.10416666666666666
author_33043,author_101829,0.041666666666666664
author_33043,author_123191,0.14285714285714285
author_33043,author_144214,0.041666666666666664
author_33043,author_144416,0.3333333333333333
author_33043,author_148695,0.041666666666666664
author_33043,author_148697,0.10416666666666666
author_33043,author_148698,0.041666666666666664
author_33043,author_148708,0.041666666666666664
author_33043,author_148712,0.041666666666666664
author_33043,author_153220,0.3333333333333333
author_33043,author_160958,0.0625
author_33043,author_169548,0.3666666666666667
author_33043,author_169549,0.3666666666666667
author_33044,author_36419,1.3333333333333333
author_33044,author_38746,0.5
author_33044,author_55995,0.47619047619047616
author_33052,author_37872,0.5
author_33069,author_37023,0.5
author_33073,author_33076,0.5833333333333333
author_33132,author_77895,0.2
author_33132,author_84801,0.2
author_33149,author_33151,0.125
author_33149,author_33152,0.4583333333333333
author_33149,author_42476,0.3333333333333333
author_33151,author_33152,0.125
author_33156,author_36417,0.25
author_33156,author_38748,0.39285714285714285
author_33156,author_42943,0.5
author_33156,author_44669,0.14285714285714285
author_33168,author_46534,0.5
author_33203,author_33204,0.6666666666666666
author_33203,author_33205,0.3333333333333333
author_33203,author_41815,0.6666666666666666
author_33203,author_103707,0.6666666666666666
author_33203,author_111396,0.3333333333333333
author_33204,author_33205,2.3333333333333335
author_33204,author_41815,0.3333333333333333
author_33204,author_48349,1.0
author_33204,author_103707,0.3333333333333333
author_33205,author_42314,0.5
author_33205,author_42729,1.3333333333333333
author_33205,author_53043,1.8333333333333333
author_33205,author_80492,0.8333333333333333
author_33205,author_82879,0.5
author_33205,author_82880,0.8333333333333333
author_33205,author_105592,1.0
author_33205,author_107467,0.25
author_33205,author_112105,1.1666666666666665
author_33205,author_127821,0.5
author_33205,author_151096,0.3333333333333333
author_33205,author_173596,1.3333333333333333
author_33205,author_188126,0.3333333333333333
author_33205,author_188541,0.3333333333333333
author_33205,author_196307,0.3333333333333333
author_33205,author_199173,1.0
author_33213,author_59303,0.5
author_33213,author_81485,0.5
author_33220,author_60680,0.25
author_33231,author_53043,3.280715526303761
author_33231,author_113537,0.2
author_33231,author_129236,0.4444444444444444
author_33231,author_139252,0.2
author_33231,author_140849,0.2
author_33231,author_140851,0.2
author_33231,author_147448,0.8024475524475525
author_33231,author_147453,0.7191142191142192
author_33231,author_179527,0.85
author_33231,author_196423,0.2
author_33253,author_33254,1.5
author_33253,author_51342,0.6666666666666666
author_33253,author_98719,0.75
author_33253,author_164132,0.3333333333333333
author_33254,author_46409,0.2
author_33254,author_77833,0.5333333333333333
author_33254,author_100794,0.5333333333333333
author_33254,author_100795,0.5333333333333333
author_33254,author_116515,0.5
author_33260,author_59736,0.3333333333333333
author_33260,author_84869,3.0
author_33283,author_36815,0.25
author_33283,author_92830,0.25
author_33306,author_33307,0.9666666666666666
author_33306,author_33309,0.7666666666666666
author_33306,author_43362,0.25
author_33306,author_71170,0.25
author_33306,author_112772,0.1
author_33306,author_114166,0.2
author_33306,author_117715,0.43333333333333335
author_33306,author_127041,0.1
author_33307,author_33309,0.7666666666666666
author_33307,author_96555,0.2
author_33307,author_112772,0.1
author_33307,author_114166,0.2
author_33307,author_117715,0.1
author_33307,author_127041,0.1
author_33307,author_132361,0.2
author_33307,author_143078,0.2
author_33309,author_112772,0.1
author_33309,author_117715,0.1
author_33309,author_127041,0.1
author_33318,author_49921,1.0
author_33318,author_49923,0.6666666666666666
author_33336,author_33337,1.0
author_33342,author_37934,0.5
author_33342,author_39657,0.3333333333333333
author_33342,author_47592,0.5
author_33342,author_48853,1.0
author_33342,author_52673,0.5
author_33342,author_126668,0.5
author_33342,author_160110,0.5
author_33342,author_168655,0.5
author_33358,author_33359,0.5
author_33358,author_36047,1.8333333333333333
author_33358,author_36050,0.8333333333333333
author_33358,author_47910,0.5
author_33358,author_47911,0.5
author_33358,author_50116,2.5
author_33358,author_63672,0.8333333333333333
author_33358,author_97696,0.5
author_33358,author_131003,0.65
author_33358,author_131005,0.2
author_33358,author_131008,0.2
author_33358,author_141102,0.2
author_33358,author_157148,0.45
author_33358,author_166595,1.5833333333333333
author_33358,author_172746,1.3333333333333333
author_33359,author_197821,0.2
author_33359,author_197822,0.2
author_33359,author_197824,0.2
author_33388,author_33390,1.0
author_33388,author_54705,1.0
author_33388,author_54707,0.5
author_33388,author_69100,1.0
author_33388,author_93571,2.0
author_33390,author_54707,1.0
author_33398,author_40314,1.0
author_33398,author_57920,0.8333333333333333
author_33402,author_49403,0.5
author_33402,author_58799,0.3333333333333333
author_33408,author_56934,0.5
author_33408,author_117269,1.0
author_33410,author_61339,0.3333333333333333
author_33410,author_168555,0.3333333333333333
author_33410,author_190366,1.0
author_33434,author_52030,0.16666666666666666
author_33434,author_69636,0.16666666666666666
author_33434,author_72925,0.16666666666666666
author_33434,author_73672,0.5
author_33434,author_88519,0.25
author_33434,author_113531,0.16666666666666666
author_33434,author_119462,1.0
author_33434,author_124522,0.5
author_33434,author_138270,0.16666666666666666
author_33434,author_141892,0.25
author_33434,author_141894,0.25
author_33434,author_159367,1.0
author_33434,author_163340,0.5
author_33434,author_164579,0.5
author_33449,author_33450,1.8333333333333333
author_33449,author_57052,0.5
author_33450,author_57052,0.5
author_33455,author_35451,0.027777777777777776
author_33455,author_36815,0.027777777777777776
author_33455,author_37075,0.013888888888888888
author_33455,author_37159,0.013888888888888888
author_33455,author_38794,0.013888888888888888
author_33455,author_47830,1.5
author_33455,author_49764,1.5
author_33455,author_53084,0.027777777777777776
author_33455,author_56981,0.027777777777777776
author_33455,author_62534,0.8333333333333333
author_33455,author_65349,0.3333333333333333
author_33455,author_69800,0.013888888888888888
author_33455,author_73659,0.041666666666666664
author_33455,author_74988,0.041666666666666664
author_33455,author_76314,0.027777777777777776
author_33455,author_77102,0.027777777777777776
author_33455,author_82792,0.013888888888888888
author_33455,author_86293,0.125
author_33455,author_89680,0.125
author_33455,author_90970,0.013888888888888888
author_33455,author_95088,0.013888888888888888
author_33455,author_96557,0.041666666666666664
author_33455,author_100011,0.013888888888888888
author_33455,author_105306,0.027777777777777776
author_33455,author_106835,1.0
author_33455,author_112772,0.041666666666666664
author_33455,author_114164,0.027777777777777776
author_33455,author_114233,0.041666666666666664
author_33455,author_121228,0.041666666666666664
author_33455,author_122045,0.041666666666666664
author_33455,author_122051,0.027777777777777776
author_33455,author_124077,0.013888888888888888
author_33455,author_124713,0.013888888888888888
author_33455,author_127017,0.041666666666666664
author_33455,author_127021,0.013888888888888888
author_33455,author_127041,0.041666666666666664
author_33455,author_127083,0.013888888888888888
author_33455,author_128202,0.013888888888888888
author_33455,author_138814,0.5
author_33455,author_142488,0.013888888888888888
author_33455,author_142504,0.027777777777777776
author_33455,author_146221,0.013888888888888888
author_33455,author_146223,0.013888888888888888
author_33455,author_146238,0.013888888888888888
author_33455,author_146248,0.013888888888888888
author_33455,author_148778,0.013888888888888888
author_33455,author_149255,0.027777777777777776
author_33455,author_151048,0.013888888888888888
author_33455,author_156928,0.013888888888888888
author_33455,author_158585,0.013888888888888888
author_33455,author_158809,0.027777777777777776
author_33455,author_158861,0.027777777777777776
author_33455,author_166211,0.013888888888888888
author_33455,author_170365,0.013888888888888888
author_33455,author_170395,0.013888888888888888
author_33455,author_171718,0.013888888888888888
author_33455,author_173175,0.013888888888888888
author_33455,author_175796,0.013888888888888888
author_33455,author_181861,0.013888888888888888
author_33455,author_181864,0.013888888888888888
author_33461,author_60401,1.0
author_33461,author_124519,0.3333333333333333
author_33496,author_41049,0.5
author_33534,author_33535,1.0
author_33534,author_74521,1.0
author_33540,author_53023,0.45
author_33540,author_54227,0.25
author_33540,author_54230,0.45
author_33540,author_73105,0.2
author_33540,author_80841,0.3333333333333333
author_33540,author_95006,0.5
author_33540,author_129180,0.2
author_33540,author_157771,0.2
author_33540,author_157772,0.2
author_33550,author_104508,0.25
author_33550,author_104513,0.25
author_33586,author_52692,0.25
author_33586,author_54045,0.25
author_33586,author_55756,0.25
author_33586,author_103454,0.25
author_33586,author_103456,0.25
author_33596,author_33598,0.16666666666666666
author_33598,author_74521,0.3333333333333333
author_33598,author_79935,0.3333333333333333
author_33603,author_86074,0.3333333333333333
author_33606,author_33609,0.75
author_33606,author_134822,0.5
author_33606,author_136346,0.5
author_33635,author_33637,0.3333333333333333
author_33635,author_33638,0.3333333333333333
author_33637,author_33638,0.3333333333333333
author_33637,author_36481,0.2
author_33637,author_43744,0.25
author_33637,author_43745,0.45
author_33637,author_47500,0.25
author_33637,author_94992,0.25
author_33638,author_36000,0.02564102564102564
author_33638,author_39043,0.02564102564102564
author_33638,author_71673,0.02564102564102564
author_33638,author_77478,0.02564102564102564
author_33638,author_146027,0.02564102564102564
author_33638,author_146034,0.02564102564102564
author_33638,author_146042,0.02564102564102564
author_33638,author_146052,0.02564102564102564
author_33638,author_146057,0.02564102564102564
author_33646,author_33647,1.0
author_33646,author_33648,1.0
author_33647,author_33648,1.0
author_33648,author_105102,0.5
author_33648,author_106344,1.2
author_33648,author_116416,0.5
author_33648,author_118505,1.0333333333333332
author_33648,author_118507,1.0333333333333332
author_33652,author_33654,0.2
author_33652,author_33655,0.2
author_33652,author_64347,0.3333333333333333
author_33652,author_64348,0.8333333333333333
author_33652,author_103522,0.16666666666666666
author_33652,author_118929,0.5
author_33652,author_136344,0.16666666666666666
author_33654,author_33655,0.2
author_33654,author_52695,1.0
author_33655,author_60239,0.6428571428571428
author_33655,author_93085,0.14285714285714285
author_33662,author_33663,0.75
author_33662,author_58644,0.3333333333333333
author_33662,author_61560,1.5
author_33662,author_61561,0.5
author_33662,author_63741,0.5833333333333333
author_33662,author_68576,0.25
author_33663,author_63741,0.25
author_33663,author_68576,0.25
author_33690,author_101702,1.0
author_33691,author_49114,0.3333333333333333
author_33691,author_52767,0.25
author_33691,author_52769,0.25
author_33691,author_56904,0.3333333333333333
author_33691,author_68745,2.0
author_33691,author_86372,0.25
author_33691,author_116865,0.5
author_33691,author_116868,0.5
author_33691,author_125537,0.2
author_33691,author_167628,0.25
author_33719,author_38832,2.0
author_33719,author_40394,1.3333333333333333
author_33719,author_40420,0.5
author_33719,author_40421,0.5
author_33719,author_61380,0.3333333333333333
author_33719,author_61382,0.3333333333333333
author_33719,author_65441,0.5
author_33719,author_68529,2.333333333333333
author_33719,author_90095,2.833333333333333
author_33719,author_93810,1.8333333333333333
author_33719,author_122455,0.5
author_33719,author_136091,0.6666666666666666
author_33719,author_137504,1.3333333333333333
author_33722,author_34122,1.0
author_33726,author_33728,0.2
author_33726,author_63897,0.3333333333333333
author_33726,author_69340,0.3333333333333333
author_33730,author_33731,1.3333333333333333
author_33730,author_59997,0.3333333333333333
author_33731,author_59997,0.3333333333333333
author_33731,author_90717,0.2
author_33740,author_33741,0.5
author_33741,author_82608,0.16666666666666666
author_33741,author_82609,0.16666666666666666
author_33751,author_33752,0.8333333333333333
author_33752,author_46232,0.5
author_33752,author_52460,0.5
author_33752,author_67611,1.0
author_33778,author_33781,0.325
author_33778,author_53846,0.1111111111111111
author_33783,author_33785,1.0
author_33817,author_74370,0.16666666666666666
author_33902,author_55575,0.125
author_33902,author_58902,0.125
author_33902,author_58903,0.125
author_33902,author_58905,0.125
author_33902,author_58957,0.125
author_33911,author_42885,0.5611111111111111
author_33911,author_55575,0.5
author_33911,author_58986,0.6539682539682541
author_33911,author_59029,0.4909090909090909
author_33911,author_59031,0.34285714285714286
author_33911,author_59036,0.34285714285714286
author_33911,author_78202,0.5357142857142857
author_33942,author_34296,0.25
author_33945,author_71743,0.2
author_33964,author_33965,0.3333333333333333
author_33964,author_33966,0.3333333333333333
author_33964,author_33967,0.3333333333333333
author_33965,author_33966,0.3333333333333333
author_33965,author_33967,0.75
author_33965,author_40870,0.41666666666666663
author_33966,author_33967,0.6666666666666666
author_33966,author_55578,1.0
author_33967,author_40870,0.41666666666666663
author_33984,author_33985,0.25
author_33984,author_33987,1.9166666666666665
author_33984,author_64161,2.333333333333333
author_33984,author_64163,0.3333333333333333
author_33984,author_103658,0.6666666666666666
author_33985,author_33987,0.25
author_33985,author_64161,1.0
author_33987,author_64161,1.1666666666666665
author_33987,author_64163,0.3333333333333333
author_33991,author_33992,0.5
author_33991,author_34077,0.3333333333333333
author_33992,author_34063,0.3333333333333333
author_33992,author_34074,0.5333333333333333
author_33992,author_34077,0.8666666666666667
author_33992,author_53125,0.2
author_33992,author_83491,0.25
author_33992,author_83492,0.5
author_33992,author_92894,0.45
author_33992,author_93768,0.25
author_33992,author_93770,0.2
author_33992,author_183087,0.2
author_33992,author_189601,0.2
author_33997,author_34000,0.3333333333333333
author_33997,author_55179,0.2
author_33997,author_84531,0.2
author_34000,author_124915,0.14285714285714285
author_34036,author_34063,0.25
author_34036,author_94454,0.5
author_34074,author_34077,0.5333333333333333
author_34074,author_53125,0.2
author_34077,author_53125,0.2
author_34085,author_34086,0.5
author_34085,author_41517,0.39285714285714285
author_34085,author_41838,0.39285714285714285
author_34086,author_40156,0.8333333333333333
author_34086,author_63220,0.5833333333333333
author_34086,author_63222,0.5
author_34110,author_200049,0.1
author_34120,author_34122,0.41666666666666663
author_34120,author_61674,0.16666666666666666
author_34122,author_61674,1.75
author_34122,author_72522,0.5833333333333333
author_34122,author_73151,0.25396825396825395
author_34122,author_73152,0.25396825396825395
author_34122,author_73154,0.25396825396825395
author_34122,author_73158,0.25396825396825395
author_34122,author_84513,0.6111111111111112
author_34133,author_120517,0.1111111111111111
author_34133,author_120520,0.1111111111111111
author_34133,author_120522,0.1111111111111111
author_34133,author_120526,0.1111111111111111
author_34188,author_34189,1.0
author_34188,author_44268,0.5
author_34188,author_87753,2.0
author_34188,author_101476,1.0
author_34190,author_53288,0.2
author_34190,author_91079,0.2
author_34197,author_37953,0.5
author_34236,author_34237,1.0
author_34236,author_94565,0.5
author_34237,author_158986,0.25
author_34237,author_158987,0.25
author_34253,author_50412,0.5
author_34259,author_69609,0.25
author_34259,author_129730,0.25
author_34259,author_162130,0.25
author_34270,author_48368,0.25
author_34270,author_51128,0.5
author_34270,author_84116,0.5
author_34270,author_92514,0.25
author_34270,author_120747,0.25
author_34270,author_130193,0.25
author_34270,author_135780,0.25
author_34270,author_155153,0.5
author_34272,author_81857,0.5
author_34283,author_36340,0.1
author_34283,author_37422,2.621918767507003
author_34283,author_37535,0.7547619047619047
author_34283,author_39868,0.1
author_34283,author_39875,0.1
author_34283,author_39904,0.3333333333333333
author_34283,author_39905,1.6635854341736693
author_34283,author_44191,0.13025210084033612
author_34283,author_44192,0.19642857142857142
author_34283,author_44195,0.19642857142857142
author_34283,author_44197,0.13025210084033612
author_34283,author_44198,0.07142857142857142
author_34283,author_44200,0.07142857142857142
author_34283,author_45366,0.25
author_34283,author_47639,0.3333333333333333
author_34283,author_58082,0.2
author_34283,author_60125,0.125
author_34283,author_62650,0.2
author_34283,author_65587,0.058823529411764705
author_34283,author_65825,0.058823529411764705
author_34283,author_65828,0.058823529411764705
author_34283,author_65834,0.058823529411764705
author_34283,author_70295,0.08333333333333333
author_34283,author_70299,0.08333333333333333
author_34283,author_99324,0.08333333333333333
author_34283,author_118877,0.75
author_34283,author_118878,0.5
author_34283,author_140729,0.08333333333333333
author_34283,author_140730,0.08333333333333333
author_34283,author_152010,0.058823529411764705
author_34283,author_173288,0.08333333333333333
author_34283,author_182996,0.16666666666666666
author_34296,author_34297,0.29166666666666663
author_34296,author_34299,0.16666666666666666
author_34296,author_42838,0.3333333333333333
author_34297,author_34299,0.16666666666666666
author_34301,author_34302,0.14285714285714285
author_34301,author_34303,0.18633540372670807
author_34301,author_34307,0.18633540372670807
author_34301,author_37520,0.043478260869565216
author_34301,author_53898,0.043478260869565216
author_34301,author_54385,0.043478260869565216
author_34301,author_64081,0.043478260869565216
author_34301,author_78388,0.043478260869565216
author_34302,author_34303,0.14285714285714285
author_34302,author_34307,0.39285714285714285
author_34303,author_34307,0.18633540372670807
author_34303,author_37520,0.043478260869565216
author_34303,author_53898,0.043478260869565216
author_34303,author_54385,0.043478260869565216
author_34303,author_64081,0.043478260869565216
author_34303,author_78388,0.043478260869565216
author_34307,author_37520,0.043478260869565216
author_34307,author_50600,0.125
author_34307,author_50833,0.125
author_34307,author_53898,0.043478260869565216
author_34307,author_54385,0.043478260869565216
author_34307,author_64081,0.043478260869565216
author_34307,author_78388,0.043478260869565216
author_34307,author_94764,0.125
author_34307,author_136953,0.125
author_34307,author_162845,0.125
author_34307,author_162851,0.125
author_34308,author_34310,0.2
author_34308,author_102048,0.2
author_34310,author_34323,0.3333333333333333
author_34310,author_107116,0.14285714285714285
author_34310,author_107117,0.14358974358974358
author_34310,author_107120,0.14358974358974358
author_34310,author_109904,0.07692307692307693
author_34310,author_111056,0.14358974358974358
author_34310,author_128056,0.06666666666666667
author_34310,author_129362,0.13333333333333333
author_34310,author_130755,0.14358974358974358
author_34310,author_130758,0.14358974358974358
author_34310,author_130765,0.14358974358974358
author_34310,author_135827,0.13333333333333333
author_34310,author_135830,0.06666666666666667
author_34310,author_135837,0.06666666666666667
author_34310,author_155748,0.06666666666666667
author_34310,author_161023,0.14285714285714285
author_34310,author_195634,0.06666666666666667
author_34310,author_195640,0.06666666666666667
author_34310,author_198885,0.06666666666666667
author_34322,author_34323,0.2
author_34336,author_64062,0.225
author_34336,author_64064,0.225
author_34336,author_64066,0.225
author_34336,author_64069,0.225
author_34343,author_34344,0.44487734487734487
author_34343,author_34346,0.14285714285714285
author_34343,author_34347,0.5531135531135531
author_34343,author_34351,0.23376623376623376
author_34343,author_40446,0.1111111111111111
author_34343,author_45397,0.1111111111111111
author_34343,author_46232,0.1
author_34343,author_48456,0.1111111111111111
author_34343,author_50738,0.8233877233877234
author_34343,author_50797,0.37894327894327895
author_34343,author_52464,0.14285714285714285
author_34343,author_65779,0.2111111111111111
author_34343,author_91806,0.14285714285714285
author_34343,author_97095,0.1111111111111111
author_34343,author_107124,0.14285714285714285
author_34343,author_107125,0.14285714285714285
author_34343,author_107129,0.14285714285714285
author_34343,author_120563,0.14285714285714285
author_34343,author_144428,0.288034188034188
author_34343,author_144434,0.17692307692307693
author_34343,author_144435,0.07692307692307693
author_34343,author_144440,0.07692307692307693
author_34343,author_168051,0.2111111111111111
author_34344,author_34346,0.14285714285714285
author_34344,author_34347,0.14285714285714285
author_34344,author_34351,0.23376623376623376
author_34344,author_39893,0.20168067226890757
author_34344,author_46232,0.1
author_34344,author_47166,0.058823529411764705
author_34344,author_47332,0.07142857142857142
author_34344,author_50738,0.302020202020202
author_34344,author_50797,0.302020202020202
author_34344,author_52452,0.07142857142857142
author_34344,author_52464,0.1111111111111111
author_34344,author_58057,0.0625
author_34344,author_64037,0.14285714285714285
author_34344,author_65779,0.2111111111111111
author_34344,author_87090,0.3333333333333333
author_34344,author_87092,0.058823529411764705
author_34344,author_87102,0.20168067226890757
author_34344,author_87112,0.058823529411764705
author_34344,author_87120,0.058823529411764705
author_34344,author_107646,0.058823529411764705
author_34344,author_107667,0.14285714285714285
author_34344,author_112413,0.0625
author_34344,author_113655,0.058823529411764705
author_34344,author_113657,0.058823529411764705
author_34344,author_113670,0.058823529411764705
author_34344,author_116827,0.0625
author_34344,author_137187,0.1111111111111111
author_34344,author_144428,0.2111111111111111
author_34344,author_144434,0.1
author_34344,author_160497,0.1111111111111111
author_34344,author_160500,0.1111111111111111
author_34344,author_160506,0.25396825396825395
author_34344,author_168051,0.2111111111111111
author_34344,author_190261,0.2
author_34346,author_34347,0.14285714285714285
author_34346,author_34351,0.14285714285714285
author_34346,author_35232,0.1111111111111111
author_34346,author_54668,0.1111111111111111
author_34347,author_34351,0.14285714285714285
author_34347,author_50738,0.41025641025641024
author_34347,author_50797,0.07692307692307693
author_34347,author_144428,0.07692307692307693
author_34347,author_144434,0.07692307692307693
author_34347,author_144435,0.07692307692307693
author_34347,author_144440,0.07692307692307693
author_34351,author_50738,0.09090909090909091
author_34351,author_50797,0.09090909090909091
author_34351,author_67164,1.0
author_34357,author_37422,0.14285714285714285
author_34357,author_42378,0.1111111111111111
author_34357,author_42381,0.1111111111111111
author_34357,author_42382,0.1111111111111111
author_34357,author_42385,0.1111111111111111
author_34357,author_50797,0.14285714285714285
author_34376,author_34803,0.3333333333333333
author_34376,author_34805,0.8333333333333333
author_34376,author_66344,0.5
author_34376,author_199221,0.5
author_34377,author_63077,1.1166666666666667
author_34377,author_73659,0.3333333333333333
author_34377,author_84600,0.5833333333333333
author_34377,author_91079,0.3333333333333333
author_34377,author_96253,0.3333333333333333
author_34377,author_96555,0.3333333333333333
author_34377,author_121228,0.3333333333333333
author_34377,author_124518,0.2
author_34377,author_124519,0.2
author_34377,author_127017,0.1111111111111111
author_34377,author_128368,0.3333333333333333
author_34377,author_139703,0.8333333333333333
author_34377,author_141609,0.3333333333333333
author_34377,author_146248,0.1111111111111111
author_34377,author_153955,0.7
